"BAD","DEROG_DELINQ","IMP_CLAGE","DEBTINC","_dmIndex_","_PartInd_","I_BAD","P_BAD1","P_BAD0","EM_EVENTPROBABILITY","EM_CLASSIFICATION","EM_PROBABILITY"
"           1","1.9433801521"," 91.99164592","72.264093333","    17000081","           0","           0","0.4297640732","0.5702359268","0.4297640732","           0","0.5702359268"
"           0","1.9433801521","78.133333333","           .","    17000085","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","34.466666667","           .","    17000086","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","304.36666667","           .","    17000087","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","150.26333198","43.239187116","    18000003","           1","           0"," 0.100654313"," 0.899345687"," 0.100654313","           0"," 0.899345687"
"           1","-2.263484499","204.02559325","           .","    18000009","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-0.435983784","8.0552650769","32.012658582","    18000013","           1","           0","0.4645076318","0.5354923682","0.4645076318","           0","0.5354923682"
"           1","1.4534669779","125.36336996","           .","    18000014","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","238.48646158","44.474917703","    18000016","           0","           0","0.0642717279","0.9357282721","0.0642717279","           0","0.9357282721"
"           0","1.9433801521","74.998098598"," 39.49702872","    18000017","           1","           0","0.1282864758","0.8717135242","0.1282864758","           0","0.8717135242"
"           0","-12.36837615","122.60405287","30.330811492","    18000019","           0","           1","0.9996031024","0.0003968976","0.9996031024","           1","0.9996031024"
"           0","1.9433801521","233.24887936","40.075275838","    18000020","           1","           0","0.0532033311","0.9467966689","0.0532033311","           0","0.9467966689"
"           1","-0.581241934","        80.1","           .","    18000022","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","216.06666667","           .","    18000023","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-0.581241934","162.57983695","69.480650392","    18000024","           1","           1","  0.72796434","  0.27203566","  0.72796434","           1","  0.72796434"
"           0","1.4534669779","       398.8","37.010948765","    18000025","           2","           0","0.0236506864","0.9763493136","0.0236506864","           0","0.9763493136"
"           0","1.9433801521","245.29516293","28.439965842","    18000027","           0","           0","0.0273190885","0.9726809115","0.0273190885","           0","0.9726809115"
"           0","0.4617491415","177.43269886","30.998694504","    18000032","           1","           0","0.1278503508","0.8721496492","0.1278503508","           0","0.8721496492"
"           0","0.4617491415","198.54334807","38.721259448","    18000033","           0","           0","0.1621210137","0.8378789863","0.1621210137","           0","0.8378789863"
"           0","1.9433801521","214.86981675","40.287411441","    18000034","           1","           0","0.0599559293","0.9400440707","0.0599559293","           0","0.9400440707"
"           0","1.4534669779","175.65856785","30.253969922","    18000035","           1","           0","0.0642599279","0.9357400721","0.0642599279","           0","0.9357400721"
"           1","1.7821879176","117.91881999","58.295989944","    18000036","           1","           0"," 0.255648748"," 0.744351252"," 0.255648748","           0"," 0.744351252"
"           1","-12.40198776","126.65823162","37.162689687","    18000040","           0","           1","0.9997236378","0.0002763622","0.9997236378","           1","0.9997236378"
"           0","1.9433801521","74.156045076"," 42.81224294","    18000043","           0","           0","0.1499673249","0.8500326751","0.1499673249","           0","0.8500326751"
"           0","1.9433801521","108.46940045","32.783483568","    18000045","           1","           0","0.0770699834","0.9229300166","0.0770699834","           0","0.9229300166"
"           0","1.9433801521","148.17649241","37.884449327","    18000048","           1","           0","0.0786209775","0.9213790225","0.0786209775","           0","0.9213790225"
"           0","1.9433801521","170.70050749","29.942492402","    18000056","           1","           0","0.0463362906","0.9536637094","0.0463362906","           0","0.9536637094"
"           1","1.9433801521","       182.6","           .","    18000058","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","119.85940967","38.861656969","    18000060","           0","           0","0.0969512149","0.9030487851","0.0969512149","           0","0.9030487851"
"           1","1.9433801521","60.377932903","49.418114378","    18000062","           1","           0","0.2145756583","0.7854243417","0.2145756583","           0","0.7854243417"
"           1","1.9433801521","69.433333333","           .","    18000070","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","       123.6","           .","    18000071","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521"," 228.0753508","25.728837383","    18000072","           0","           0","0.0263819544","0.9736180456","0.0263819544","           0","0.9736180456"
"           1","1.9433801521"," 132.4016914","36.611156973","    18000075","           2","           0","0.0809270031","0.9190729969","0.0809270031","           0","0.9190729969"
"           0","1.4534669779","196.56812795"," 37.99899138","    18000077","           1","           0","0.0832965716","0.9167034284","0.0832965716","           0","0.9167034284"
"           1","1.4534669779","248.48194525","40.932766781","    18000079","           0","           0"," 0.071194175"," 0.928805825"," 0.071194175","           0"," 0.928805825"
"           0","1.9433801521","79.081397224"," 40.02421108","    18000080","           1","           0","0.1285507544","0.8714492456","0.1285507544","           0","0.8714492456"
